transaction_id,amount,time_seconds,merchant_id,country,device_id,is_fraud
11943,21.91,70052,1043,NG,2330,1
11944,157.02,63624,1046,CN,2359,0
11945,206.81,14530,1056,ZA,2563,0
11946,140.01,9310,1018,US,2870,0
11947,32.53,34281,1033,CN,2439,0
11948,25.45,59270,1002,CN,2101,0
11949,63.73,46104,1038,ZA,2376,0
11950,102.37,21735,1091,ZA,2255,0
11951,401.33,72285,1074,ZA,2588,0
11952,11.29,7005,1059,ZA,2773,0
11953,4.04,57564,1009,US,2403,0
11954,94.83,51496,1039,ZA,2821,1
11955,142.81,29898,1001,NG,2001,0
11956,149.85,21708,1044,ZA,2714,0
11957,90.77,45024,1026,NG,2839,0
11958,246.36,14412,1052,ZA,2669,0
11959,57.23,54821,1008,UK,2858,0
11960,196.1,29378,1000,UK,2127,0
11961,274.89,78580,1032,NG,2949,0
11962,150.27,31309,1037,ZA,2131,0
11963,29.66,83775,1056,ZA,2454,0
11964,17.47,2435,1032,ZA,2942,0
11965,63.55,3386,1047,UK,2343,0
11966,48.27,70976,1002,ZA,2351,0
11967,168.14,45503,1031,US,2402,0
11968,8.43,71972,1076,ZA,2041,0
11969,23.84,72939,1020,ZA,2354,0
11970,111.48,43464,1067,NG,2681,0
11971,7.98,68475,1016,US,2818,0
11972,30.94,82758,1041,ZA,2258,0
11973,39.17,27277,1067,UK,2209,0
11974,77.95,54012,1083,NG,2036,0
11975,13.77,3138,1011,ZA,2021,0
11976,157.64,49327,1089,ZA,2160,0
11977,47.47,68698,1044,UK,2741,0
11978,199.13,2752,1035,CN,2358,0
11979,50.47,25765,1079,ZA,2353,0
11980,25.73,837,1050,NG,2432,0
11981,12.24,77579,1006,CN,2854,0
11982,0.3,56997,1032,US,2437,0
11983,60.77,35501,1047,ZA,2829,0
11984,9.07,44770,1065,NG,2546,0
11985,39.77,68189,1032,ZA,2284,0
11986,71.19,60594,1077,ZA,2833,0
11987,25.8,85269,1083,ZA,2892,0
11988,15.41,37448,1026,ZA,2305,0
11989,119.23,84306,1046,ZA,2013,0
11990,234.68,37959,1084,NG,2047,0
11991,8.47,49525,1065,CN,2299,0
11992,13.53,78340,1042,ZA,2241,0
11993,257.54,81746,1079,ZA,2583,0
11994,3.08,34029,1018,NG,2896,0
11995,304.01,73169,1067,US,2411,0
11996,0.37,8312,1009,NG,2770,0
11997,165.51,38300,1021,UK,2503,0
11998,29.38,54994,1075,CN,2885,0
11999,223.21,85765,1065,ZA,2710,0
12000,30.49,2884,1001,ZA,2097,0
12001,84.98,20522,1097,ZA,2815,0
12002,6.67,5623,1017,US,2125,0
12003,22.2,11460,1079,CN,2159,0
12004,118.86,10234,1018,CN,2264,0
12005,60.18,84039,1088,IN,2246,0
12006,210.45,63578,1029,ZA,2994,0
12007,44.79,82410,1005,NG,2184,0
12008,163.1,46905,1026,ZA,2466,0
12009,47.68,29420,1014,CN,2301,0
12010,310.01,35813,1030,ZA,2569,0
12011,257.18,382,1043,ZA,2695,0
12012,31.94,38353,1085,IN,2782,0
12013,173.67,9369,1075,NG,2630,0
12014,150.51,34985,1009,IN,2734,0
12015,18.93,42255,1020,ZA,2444,0
12016,78.32,58261,1046,IN,2655,0
12017,6.04,61590,1054,NG,2882,0
12018,144.98,45486,1094,NG,2238,0
12019,15.35,47883,1035,UK,2557,0
12020,5.88,55318,1073,IN,2228,0
12021,40.9,51566,1057,US,2326,0
12022,68.82,650,1018,ZA,2290,0
12023,154.44,40937,1086,US,2988,0
12024,292.72,21299,1063,NG,2065,0
12025,46.31,26862,1009,ZA,2312,0
12026,4.99,16312,1048,ZA,2879,0
12027,110.62,10943,1053,NG,2289,0
12028,66.62,68734,1060,ZA,2226,0
12029,47.52,17325,1058,ZA,2798,0
12030,29.6,74268,1090,IN,2523,0
12031,55.84,71341,1001,ZA,2960,0
12032,33.08,52879,1074,ZA,2174,0
12033,113.18,84449,1007,US,2220,0
12034,62.8,66738,1018,US,2064,0
12035,167.55,64010,1079,ZA,2640,0
12036,62.74,82570,1067,CN,2846,0
12037,21.77,3006,1013,NG,2761,0
12038,152.35,61876,1021,ZA,2706,0
12039,65.17,63228,1016,ZA,2269,0
12040,18.54,52056,1062,US,2181,0
12041,78.15,8505,1025,ZA,2905,0
12042,35.42,20498,1098,CN,2834,0
12043,148.84,16505,1035,ZA,2339,0
12044,48.31,62518,1044,NG,2895,0
12045,103.7,6603,1029,IN,2305,0
12046,8.03,24744,1020,IN,2886,0
12047,40.34,69218,1019,ZA,2895,0
12048,327.11,13460,1041,US,2611,0
12049,132.21,53273,1089,ZA,2858,0
12050,13.94,79095,1055,IN,2752,0
12051,26.03,28544,1011,US,2115,0
12052,32.02,6864,1007,ZA,2675,0
12053,84.07,79770,1098,NG,2750,0
12054,113.17,28593,1092,ZA,2010,0
12055,110.75,44657,1062,ZA,2898,0
12056,57.05,1729,1055,US,2983,0
12057,133.2,44515,1006,ZA,2166,0
12058,45.97,54281,1061,CN,2009,0
12059,10.58,34936,1060,ZA,2985,0
12060,66.49,12413,1009,UK,2562,0
12061,243.43,47652,1049,CN,2799,0
12062,126.0,29764,1019,ZA,2947,0
12063,69.15,63784,1027,ZA,2327,0
12064,83.26,45741,1013,ZA,2046,0
12065,213.39,73204,1075,CN,2524,0
12066,44.74,78796,1007,IN,2377,0
12067,32.2,76844,1006,ZA,2834,0
12068,302.63,59773,1004,ZA,2820,0
12069,159.28,74432,1000,CN,2820,0
12070,31.21,19283,1072,US,2398,0
12071,49.86,85127,1081,UK,2436,0
12072,42.9,25282,1009,UK,2980,0
12073,12.92,64560,1057,IN,2120,0
12074,253.26,79455,1064,CN,2809,0
12075,41.44,73210,1059,IN,2796,0
12076,166.57,52984,1019,CN,2756,0
12077,16.79,18392,1057,IN,2046,0
12078,63.5,4721,1042,ZA,2730,0
12079,1.94,29197,1028,ZA,2797,0
12080,115.59,26173,1001,IN,2634,0
12081,69.57,1066,1025,ZA,2525,0
12082,78.59,59418,1074,IN,2488,0
12083,4.25,67454,1088,IN,2764,0
12084,18.96,74993,1097,US,2504,0
12085,6.18,76262,1058,ZA,2078,0
12086,27.28,14282,1000,ZA,2749,0
12087,78.99,24815,1030,ZA,2366,0
12088,66.81,22594,1037,NG,2314,0
12089,75.77,72984,1021,ZA,2109,1
12090,63.75,56511,1065,CN,2873,0
12091,25.51,66678,1046,ZA,2575,0
12092,22.43,85768,1000,IN,2555,0
12093,11.79,66951,1087,ZA,2781,0
12094,151.28,6374,1049,US,2408,0
12095,76.67,26974,1035,ZA,2090,0
12096,16.51,69178,1044,ZA,2238,0
12097,15.6,83472,1035,NG,2299,1
12098,165.11,31914,1033,CN,2316,0
12099,108.61,50014,1008,ZA,2769,0
12100,86.16,61379,1075,ZA,2242,0
12101,41.79,9347,1083,NG,2976,0
12102,24.3,59015,1003,IN,2078,0
12103,310.79,66864,1078,ZA,2474,0
12104,127.66,50181,1062,ZA,2329,0
12105,28.74,18760,1003,ZA,2509,0
12106,150.48,85161,1004,ZA,2938,0
12107,113.81,77599,1009,ZA,2749,0
12108,28.2,3140,1043,ZA,2776,0
12109,44.49,82801,1039,US,2700,0
12110,16.46,74266,1035,US,2706,0
12111,9.42,62176,1034,ZA,2919,0
12112,102.63,14057,1058,US,2960,0
12113,24.9,69093,1064,ZA,2165,0
12114,137.21,29114,1081,ZA,2709,0
12115,434.25,78747,1030,ZA,2900,0
12116,6.38,56215,1045,ZA,2067,0
12117,51.25,18580,1048,IN,2706,0
12118,129.58,83870,1005,ZA,2236,0
12119,124.45,9802,1069,IN,2669,0
12120,114.17,69543,1018,US,2227,0
12121,34.34,4675,1095,US,2470,0
12122,48.39,14058,1041,UK,2061,0
12123,72.3,49001,1029,ZA,2134,0
12124,291.79,37519,1025,ZA,2946,0
12125,31.75,71755,1002,ZA,2159,0
12126,205.27,15445,1032,US,2618,0
12127,25.11,73954,1049,US,2841,0
12128,361.33,28695,1030,NG,2754,0
12129,88.76,51227,1083,ZA,2754,0
12130,49.82,79992,1067,CN,2100,0
12131,76.03,30185,1095,ZA,2224,0
12132,25.45,45908,1081,ZA,2281,0
12133,25.64,43631,1009,CN,2554,0
12134,9.64,47993,1021,ZA,2364,0
12135,9.69,2078,1062,CN,2317,0
12136,34.18,77609,1053,ZA,2414,0
12137,115.13,23778,1050,ZA,2477,0
12138,74.91,23397,1080,ZA,2022,0
12139,8.66,68857,1003,US,2575,0
12140,152.97,12337,1036,US,2988,0
12141,73.58,6011,1070,ZA,2839,0
12142,259.24,39855,1062,ZA,2182,0
12143,88.74,75532,1050,ZA,2655,0
12144,15.41,46845,1007,ZA,2631,0
12145,51.36,20046,1000,CN,2776,0
12146,83.64,6618,1007,ZA,2771,0
12147,2.29,72435,1082,IN,2978,0
12148,1.2,31322,1080,ZA,2550,0
12149,11.09,33797,1054,ZA,2299,0
12150,23.19,15128,1008,UK,2296,0
12151,44.91,33179,1050,IN,2268,1
12152,53.47,67517,1015,IN,2587,0
12153,11.88,34073,1052,US,2968,0
12154,89.52,78014,1058,ZA,2907,0
12155,72.53,37363,1044,ZA,2279,0
12156,27.9,11697,1036,NG,2047,0
12157,1.1,15422,1090,ZA,2204,0
12158,6.47,38380,1065,IN,2610,0
12159,39.77,60857,1063,UK,2799,0
12160,13.38,67573,1035,IN,2421,0
12161,37.83,75058,1075,UK,2973,0
12162,79.15,21259,1049,IN,2961,0
12163,63.39,77534,1098,ZA,2949,0
12164,21.03,72622,1094,US,2788,0
12165,33.71,1149,1052,ZA,2670,0
12166,76.16,22792,1056,UK,2319,0
12167,157.78,16390,1018,US,2947,0
12168,111.94,34204,1025,IN,2674,0
12169,64.49,36018,1099,NG,2143,0
12170,35.99,82614,1067,UK,2679,0
12171,36.34,21471,1042,ZA,2089,0
12172,169.23,14263,1094,CN,2549,0
12173,3.2,60309,1057,ZA,2952,0
12174,353.71,52451,1076,IN,2770,0
12175,87.34,70379,1058,US,2164,0
12176,91.44,77969,1045,IN,2611,0
12177,3.1,11559,1067,US,2997,0
12178,74.42,63728,1039,UK,2769,0
12179,53.05,4952,1012,ZA,2981,1
12180,8.94,61726,1008,NG,2258,0
12181,26.05,40610,1065,ZA,2615,0
12182,176.81,2153,1098,NG,2686,0
12183,63.88,8019,1052,ZA,2617,0
12184,42.68,85409,1075,NG,2110,1
12185,6.04,37929,1080,ZA,2857,0
12186,100.18,17028,1003,ZA,2538,0
12187,97.08,34620,1013,IN,2958,0
12188,76.16,48474,1084,IN,2549,0
12189,57.11,10623,1007,NG,2683,0
12190,45.5,85504,1096,CN,2007,0
12191,71.97,3809,1061,ZA,2022,0
12192,21.26,51046,1044,ZA,2645,0
12193,226.77,62496,1091,ZA,2408,0
12194,71.09,31739,1066,ZA,2570,0
12195,29.82,53452,1061,ZA,2440,0
12196,47.78,73324,1077,NG,2057,0
12197,131.06,6977,1082,ZA,2767,0
12198,14.1,34838,1069,ZA,2911,0
12199,27.72,68192,1035,UK,2793,0
12200,91.03,4134,1083,ZA,2334,0
12201,30.32,53420,1000,ZA,2686,0
12202,125.81,29431,1059,ZA,2095,0
12203,11.18,69020,1073,CN,2423,0
12204,115.07,49565,1012,ZA,2146,0
12205,5.66,56993,1011,IN,2461,0
12206,1.01,58035,1074,US,2628,0
12207,182.8,47312,1099,ZA,2751,0
12208,69.66,38916,1016,ZA,2427,0
12209,34.69,20693,1046,NG,2354,0
12210,21.18,38559,1052,CN,2665,0
12211,76.75,82839,1092,ZA,2307,0
12212,56.91,50058,1066,ZA,2420,0
12213,382.34,85130,1092,ZA,2844,0
12214,326.99,84639,1009,ZA,2302,0
12215,80.63,11858,1045,IN,2711,0
12216,46.8,80538,1082,US,2525,0
12217,54.05,70431,1003,ZA,2153,0
12218,91.78,43324,1056,CN,2046,0
12219,8.57,49944,1037,ZA,2759,0
12220,31.84,75455,1011,NG,2605,0
12221,6.26,44187,1030,NG,2498,0
12222,6.1,28147,1001,ZA,2743,0
12223,17.44,77914,1000,ZA,2105,0
12224,53.13,78593,1080,ZA,2908,1
12225,122.89,1360,1024,CN,2739,0
12226,53.16,2048,1004,IN,2906,0
12227,32.69,39020,1047,ZA,2769,0
12228,6.88,43935,1013,UK,2157,0
12229,63.93,22482,1051,UK,2370,0
12230,25.32,32973,1073,ZA,2791,0
12231,76.35,15185,1020,US,2244,0
12232,302.44,19699,1024,NG,2593,0
12233,9.44,55885,1098,ZA,2534,0
12234,19.07,41582,1066,IN,2116,0
12235,51.26,18061,1081,NG,2069,0
12236,276.91,77015,1049,ZA,2877,0
12237,118.21,44597,1099,IN,2074,0
12238,182.8,10892,1032,ZA,2134,0
12239,32.48,23931,1016,IN,2942,0
12240,386.65,24654,1069,ZA,2736,0
12241,8.68,58820,1033,NG,2889,0
12242,4.35,53886,1025,IN,2137,1
12243,154.81,72470,1041,ZA,2852,1
12244,209.67,85148,1030,ZA,2712,0
12245,7.6,74842,1050,US,2886,0
12246,9.63,65324,1091,UK,2413,0
12247,2.7,82080,1035,ZA,2431,0
12248,8.83,65027,1012,CN,2239,0
12249,18.8,1425,1084,NG,2536,0
12250,280.73,1733,1089,ZA,2216,0
12251,88.18,45375,1094,UK,2880,0
12252,120.61,64411,1079,US,2791,0
12253,119.74,10603,1094,IN,2011,0
12254,61.27,12152,1012,ZA,2198,0
12255,127.76,15801,1093,ZA,2506,1
12256,72.47,84442,1031,ZA,2417,0
12257,30.21,56318,1004,CN,2386,0
12258,65.88,16985,1011,ZA,2133,0
12259,61.0,21068,1058,ZA,2314,0
12260,138.73,13531,1040,US,2922,0
12261,320.19,34288,1036,ZA,2594,0
12262,42.35,66653,1067,ZA,2839,0
12263,115.31,40068,1047,UK,2035,0
12264,8.41,12459,1042,ZA,2828,0
12265,119.99,85000,1092,US,2742,0
12266,37.14,32554,1040,ZA,2611,0
12267,3.21,70313,1055,US,2465,0
12268,36.11,76968,1068,ZA,2710,0
12269,75.46,14271,1010,UK,2192,0
12270,10.16,3801,1093,ZA,2388,0
12271,206.2,72593,1008,ZA,2681,0
12272,6.47,26511,1027,ZA,2141,0
12273,212.75,73046,1021,US,2247,0
12274,98.24,73635,1074,ZA,2320,0
12275,32.0,80729,1084,UK,2523,0
12276,39.64,55233,1005,UK,2722,0
12277,108.02,20011,1025,US,2385,0
12278,73.6,62963,1015,ZA,2781,0
12279,89.09,48900,1013,UK,2322,0
12280,39.43,20764,1034,CN,2626,0
12281,53.53,51694,1041,ZA,2866,0
12282,367.36,69986,1052,ZA,2460,0
12283,19.26,80085,1099,ZA,2322,0
12284,43.28,6960,1021,US,2269,0
12285,27.6,16583,1052,ZA,2929,0
12286,115.89,72532,1065,IN,2812,0
12287,115.52,84103,1012,US,2136,0
12288,27.68,14201,1010,ZA,2393,0
12289,6.79,70579,1011,CN,2903,0
12290,0.92,60019,1096,ZA,2668,0
12291,44.61,20420,1085,ZA,2060,1
12292,42.26,40602,1052,ZA,2949,0
12293,356.47,52645,1008,ZA,2934,0
12294,50.76,53124,1070,IN,2800,0
12295,23.7,49031,1016,ZA,2918,0
12296,177.48,12629,1060,NG,2327,0
12297,54.04,57731,1009,IN,2894,0
12298,73.14,28675,1037,ZA,2167,0
12299,8.04,1662,1038,US,2357,0
12300,38.62,80270,1088,US,2534,0
12301,230.91,7589,1090,IN,2058,0
12302,71.23,49364,1093,ZA,2433,0
12303,33.79,4655,1029,ZA,2867,0
12304,78.61,74285,1033,IN,2959,0
12305,193.0,10797,1032,ZA,2823,0
12306,25.62,6645,1031,ZA,2682,0
12307,56.27,77431,1011,UK,2894,0
12308,254.93,34762,1086,ZA,2083,0
12309,15.14,47634,1092,US,2247,0
12310,101.74,21432,1064,IN,2825,0
12311,76.25,47890,1083,US,2495,0
12312,91.07,82394,1009,US,2895,0
12313,34.61,59111,1018,ZA,2395,0
12314,30.14,73769,1022,IN,2931,0
12315,92.21,43611,1084,NG,2968,0
12316,19.42,26671,1056,ZA,2480,0
12317,43.53,36760,1098,ZA,2645,0
12318,16.68,28233,1058,IN,2287,0
12319,0.67,37591,1095,ZA,2192,0
12320,280.68,67804,1053,US,2699,0
12321,45.21,50091,1073,ZA,2437,0
12322,278.81,4438,1001,ZA,2499,0
12323,12.1,84905,1099,ZA,2151,0
12324,70.82,45896,1047,IN,2668,0
12325,17.95,11319,1005,US,2519,0
12326,124.88,80258,1042,US,2268,0
12327,122.49,6028,1016,ZA,2574,0
12328,9.56,25940,1078,ZA,2536,0
12329,194.49,8422,1035,ZA,2156,0
12330,17.32,51651,1023,ZA,2186,0
12331,75.94,59648,1060,US,2316,0
12332,339.43,43441,1028,US,2599,0
12333,171.23,20688,1077,ZA,2636,1
12334,250.92,46280,1057,CN,2986,0
12335,33.56,14472,1065,ZA,2242,0
12336,8.93,80436,1085,IN,2537,0
12337,16.69,35671,1052,ZA,2083,0
12338,55.53,60809,1069,ZA,2195,0
12339,126.09,73299,1008,UK,2277,0
12340,13.02,10960,1075,ZA,2134,0
12341,86.24,76620,1041,ZA,2952,0
12342,31.28,2074,1038,ZA,2829,0
12343,33.39,73361,1068,ZA,2377,0
12344,86.76,34833,1039,US,2117,0
12345,50.34,35976,1058,NG,2913,0
12346,133.72,70210,1043,ZA,2777,0
12347,13.56,65658,1064,ZA,2798,0
12348,124.83,50108,1073,IN,2025,1
12349,5.31,21480,1010,ZA,2694,0
12350,17.26,50138,1090,NG,2238,0
12351,85.4,9443,1086,CN,2108,0
12352,154.44,69969,1083,ZA,2089,0
12353,23.3,990,1004,ZA,2381,0
12354,31.7,71092,1076,CN,2792,0
12355,61.62,61336,1073,ZA,2631,0
12356,19.02,29097,1048,ZA,2691,0
12357,133.35,70245,1050,US,2017,0
12358,118.85,19186,1035,ZA,2663,0
12359,12.56,51356,1015,CN,2501,0
12360,49.86,84744,1006,ZA,2619,0
12361,119.27,12922,1095,US,2654,0
12362,32.92,30766,1088,US,2895,0
12363,80.21,19787,1043,US,2775,0
12364,4.12,22537,1025,US,2554,0
12365,75.06,75919,1035,CN,2216,0
12366,13.25,53034,1052,IN,2994,0
12367,142.03,45542,1091,ZA,2023,0
12368,35.14,3207,1043,UK,2493,0
12369,26.45,28234,1011,ZA,2761,0
12370,147.05,30568,1089,US,2999,0
12371,4.12,68633,1067,ZA,2372,0
12372,40.42,84558,1022,NG,2613,0
12373,36.96,54703,1087,ZA,2468,0
12374,26.82,52623,1094,NG,2501,0
12375,194.21,53454,1029,ZA,2832,1
12376,111.2,81504,1062,CN,2537,0
12377,5.28,76685,1002,US,2329,0
12378,100.33,60631,1079,IN,2153,0
12379,59.94,75253,1033,UK,2833,0
12380,184.9,16642,1091,CN,2935,0
12381,30.03,79176,1048,NG,2781,0
12382,68.3,82373,1043,NG,2416,1
12383,55.57,8990,1040,ZA,2440,0
12384,53.8,53622,1047,US,2422,0
12385,48.72,51663,1070,ZA,2640,0
12386,18.42,4170,1007,ZA,2605,0
12387,112.75,24817,1006,NG,2036,0
12388,48.02,5136,1036,ZA,2273,0
12389,254.6,1712,1054,ZA,2157,0
12390,24.18,73687,1070,ZA,2666,0
12391,91.84,52479,1049,ZA,2699,0
12392,226.03,10473,1081,ZA,2432,0
12393,87.12,80839,1020,ZA,2112,0
12394,164.0,85031,1033,ZA,2541,0
12395,140.58,21625,1048,US,2940,0
12396,35.72,13761,1026,ZA,2756,0
12397,73.33,74454,1007,CN,2611,0
12398,13.59,1821,1033,CN,2532,0
12399,61.35,48646,1017,ZA,2437,0
12400,20.95,36200,1050,ZA,2399,0
12401,108.92,83889,1011,ZA,2976,0
12402,60.07,48250,1085,CN,2017,0
12403,42.38,84304,1050,UK,2161,0
12404,25.05,36447,1062,UK,2404,0
12405,531.54,29184,1039,IN,2459,0
12406,5.95,49754,1021,CN,2158,0
12407,3.56,16811,1007,IN,2009,0
12408,19.6,26595,1027,IN,2872,0
12409,283.44,17757,1049,IN,2761,0
12410,309.97,11954,1046,IN,2515,0
12411,85.12,61349,1055,ZA,2014,0
12412,169.69,37930,1031,CN,2564,0
12413,19.26,3811,1010,NG,2698,0
12414,286.16,30368,1020,ZA,2054,0
12415,12.33,32719,1025,US,2445,0
12416,8.53,8637,1013,NG,2937,0
12417,9.52,12133,1078,ZA,2744,0
12418,68.1,46986,1013,IN,2155,0
12419,121.49,28871,1075,ZA,2889,0
12420,36.54,41472,1099,CN,2390,0
12421,304.96,58333,1002,ZA,2138,0
12422,45.59,55508,1056,ZA,2412,0
12423,13.04,1401,1006,IN,2673,0
12424,50.18,10004,1038,ZA,2883,0
12425,90.91,35301,1056,IN,2761,0
12426,142.81,5901,1064,ZA,2124,0
12427,49.11,69621,1024,CN,2627,0
12428,72.03,67751,1030,ZA,2861,0
12429,24.89,48809,1085,ZA,2218,0
12430,83.06,81299,1009,CN,2280,0
12431,341.34,58171,1081,ZA,2439,0
12432,4.02,67720,1076,CN,2751,0
12433,174.1,64744,1071,IN,2101,0
12434,66.09,10354,1008,ZA,2039,0
12435,23.24,58860,1078,US,2470,0
12436,247.89,9504,1007,ZA,2375,0
12437,52.83,54320,1096,ZA,2604,0
12438,32.24,3523,1098,ZA,2190,0
12439,16.02,74243,1018,UK,2886,0
12440,22.42,33787,1029,CN,2433,0
12441,143.11,23982,1008,ZA,2010,0
12442,76.24,1049,1082,ZA,2699,0
12443,195.57,13381,1046,UK,2703,0
12444,21.11,67876,1045,ZA,2245,0
12445,10.33,48390,1089,NG,2131,0
12446,0.49,12061,1000,US,2483,0
12447,56.72,71241,1002,CN,2414,0
12448,510.5,50296,1033,UK,2329,0
12449,94.99,24014,1024,ZA,2821,0
12450,29.5,64535,1029,NG,2847,0
12451,167.55,65191,1000,IN,2567,0
12452,121.76,51576,1017,IN,2884,0
12453,1.24,28147,1032,ZA,2861,0
12454,135.8,68020,1008,US,2354,0
12455,28.59,56148,1006,US,2555,0
12456,12.97,1745,1029,ZA,2720,0
12457,20.53,22148,1076,ZA,2260,0
12458,50.58,16216,1080,IN,2706,0
12459,44.25,41929,1012,ZA,2591,0
12460,27.27,62637,1012,ZA,2579,0
12461,15.12,59991,1041,ZA,2648,0
12462,114.92,22012,1073,ZA,2003,0
12463,369.3,66313,1077,ZA,2340,0
12464,120.33,9525,1062,IN,2969,0
12465,28.07,43348,1068,CN,2628,0
12466,22.46,60447,1035,US,2094,0
12467,19.64,68650,1034,ZA,2720,0
12468,11.76,86030,1045,IN,2015,0
12469,64.12,66881,1044,ZA,2998,0
12470,74.39,2041,1055,ZA,2110,0
12471,97.8,79866,1086,ZA,2325,0
12472,91.21,78734,1004,US,2221,0
12473,27.66,51826,1043,IN,2270,0
12474,32.08,75283,1027,CN,2874,0
12475,91.53,17073,1086,US,2435,0
12476,34.39,28028,1041,US,2670,0
12477,19.12,23440,1097,ZA,2093,0
12478,37.52,32887,1030,US,2996,0
12479,25.41,38937,1006,CN,2335,0
12480,7.4,65045,1006,ZA,2811,0
12481,141.82,61503,1003,ZA,2500,0
12482,153.45,77782,1031,ZA,2163,0
12483,19.85,27428,1027,US,2893,0
12484,5.36,1613,1055,UK,2385,0
12485,107.41,48343,1003,US,2411,0
12486,19.01,73159,1007,IN,2367,0
12487,40.0,60127,1013,UK,2295,0
12488,5.3,52088,1029,NG,2318,0
12489,20.52,71195,1002,IN,2254,0
12490,125.97,45023,1001,IN,2830,0
12491,130.53,29653,1009,ZA,2784,0
12492,18.56,77616,1069,UK,2488,0
12493,32.75,77512,1070,NG,2549,0
12494,11.53,15718,1015,ZA,2895,0
12495,6.17,74877,1069,IN,2419,0
12496,388.0,54219,1079,ZA,2927,0
12497,85.27,53954,1090,IN,2693,0
12498,62.49,16296,1075,ZA,2186,0
12499,116.02,26285,1085,NG,2024,0
12500,146.65,52310,1078,ZA,2844,0
12501,131.49,14134,1021,ZA,2141,0
12502,1.33,53642,1034,ZA,2427,0
12503,16.54,455,1078,ZA,2123,0
12504,85.11,73179,1086,CN,2024,0
12505,37.7,70156,1048,ZA,2802,0
12506,323.57,8867,1001,US,2476,0
12507,87.59,25577,1065,NG,2462,0
12508,250.89,28647,1018,ZA,2846,0
12509,18.0,48894,1068,ZA,2686,0
12510,159.58,70635,1003,ZA,2430,0
12511,31.01,13887,1091,UK,2231,0
12512,365.01,43314,1081,CN,2656,0
12513,13.73,48203,1040,IN,2344,0
12514,58.11,59,1055,CN,2022,0
12515,125.94,12673,1054,UK,2735,0
12516,45.34,55351,1030,CN,2121,0
12517,50.5,71067,1021,ZA,2222,0
12518,343.56,68300,1074,US,2982,0
12519,44.31,1794,1047,ZA,2229,0
12520,74.12,10721,1079,ZA,2016,0
12521,4.49,59286,1003,IN,2284,0
12522,147.72,5686,1020,ZA,2001,0
12523,83.57,47443,1040,NG,2266,0
12524,41.4,64263,1044,US,2527,0
12525,1.3,62722,1088,ZA,2946,0
12526,71.65,52573,1083,ZA,2848,0
12527,1.02,12888,1007,ZA,2532,0
12528,0.1,39348,1008,CN,2250,0
12529,76.59,13533,1017,NG,2276,0
12530,16.76,21916,1030,US,2005,0
12531,17.04,61422,1034,ZA,2813,0
12532,84.74,50525,1029,ZA,2236,0
12533,4.42,3553,1017,ZA,2534,0
12534,30.08,8144,1082,IN,2825,0
12535,12.95,59931,1040,ZA,2696,0
12536,69.43,63712,1023,UK,2956,0
12537,86.72,5437,1085,NG,2223,0
12538,102.16,32518,1047,ZA,2550,0
12539,23.57,23830,1013,UK,2940,0
12540,7.48,74285,1018,IN,2485,0
12541,6.56,46553,1059,ZA,2412,0
12542,44.43,5915,1092,UK,2030,0
12543,233.27,28695,1021,NG,2472,0
12544,19.64,75270,1029,ZA,2513,0
12545,23.74,14703,1014,ZA,2341,1
12546,8.51,21478,1020,ZA,2164,0
12547,74.43,67918,1025,CN,2299,0
12548,91.12,30128,1099,ZA,2974,0
12549,82.39,53250,1011,ZA,2453,0
12550,157.94,37126,1006,ZA,2638,0
12551,53.31,46799,1074,ZA,2830,0
12552,11.55,58248,1083,ZA,2889,0
12553,27.33,32907,1034,US,2480,0
12554,86.88,7644,1067,ZA,2074,0
12555,75.97,34583,1001,IN,2308,0
12556,60.57,54560,1019,IN,2075,0
12557,91.9,15185,1046,US,2983,0
12558,81.15,41988,1083,IN,2386,0
12559,170.51,10446,1011,US,2349,0
12560,70.55,23162,1052,UK,2274,0
12561,120.62,14150,1016,ZA,2300,0
12562,22.88,41304,1017,ZA,2956,0
12563,90.7,36003,1023,ZA,2746,0
12564,185.98,51746,1071,ZA,2054,0
12565,38.99,66923,1036,IN,2710,0
12566,120.81,77745,1029,ZA,2459,0
12567,103.22,983,1083,ZA,2540,1
12568,4.91,47114,1051,CN,2815,0
12569,69.69,51274,1022,NG,2839,0
12570,11.16,19378,1036,US,2574,0
12571,273.68,7548,1073,ZA,2660,0
12572,133.45,39621,1096,IN,2312,0
12573,9.3,66311,1023,ZA,2268,0
12574,10.39,21531,1099,UK,2496,0
12575,72.21,17870,1079,NG,2154,0
12576,33.84,49547,1049,US,2195,0
12577,2.84,45738,1091,CN,2479,0
12578,62.41,67537,1075,ZA,2855,0
12579,39.26,14756,1019,IN,2447,0
12580,8.52,57707,1046,UK,2104,0
12581,129.53,40830,1017,UK,2776,0
12582,197.28,10046,1025,CN,2073,0
12583,113.04,23652,1070,UK,2074,0
12584,138.27,55029,1042,IN,2096,0
12585,19.52,36956,1046,ZA,2240,0
12586,24.48,13886,1084,IN,2390,0
12587,18.71,86281,1042,IN,2650,0
12588,115.88,31823,1031,CN,2108,0
12589,236.39,38948,1006,CN,2027,0
12590,100.94,13322,1086,ZA,2101,0
12591,170.6,73330,1083,US,2861,0
12592,81.44,6162,1083,CN,2118,0
12593,39.24,82293,1031,UK,2583,0
12594,44.38,5905,1089,US,2026,0
12595,6.26,57483,1099,ZA,2149,0
12596,2.56,38457,1087,ZA,2681,0
12597,95.12,84940,1064,NG,2671,0
